generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1774176596-IylMKChEbEFmJWVbGNIb,2026-03-22 10:49:56.535,0.000873,,-0.000496,0,0,3610,1297,700,3311,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7658,4996,,tgasistant_claude
gen-1774176584-XqWtQyX1DHPesLsQy2cm,2026-03-22 10:49:44.292,0.002741,,-0.000022,0,0,4775,3617,1549,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24361,16113,,tgasistant_claude
gen-1774176571-IkykR4oDLVJ7cTRgqbop,2026-03-22 10:49:31.291,0.002463,,-0.000496,0,0,4730,4029,1352,3311,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23561,10993,,tgasistant_claude
gen-1774176537-BZ3KVrxhtVybeaagXELN,2026-03-22 10:48:57.692,0.002495,,-0.000483,0,0,4368,4211,2288,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,31428,23427,,tgasistant_claude
gen-1774176537-TXp5yF8gJZ41so8noIhu,2026-03-22 10:48:57.175,0.001436,,-0.000496,0,0,3616,2420,1550,3311,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18634,14247,,tgasistant_claude
gen-1774176537-iIprbGuUXs1ulsq3sn14,2026-03-22 10:48:57.036,0.003358,,-0.000483,0,0,4733,5790,3378,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,46348,32748,,tgasistant_claude
gen-1774176534-P4vkLcmQjforp1J3DWQp,2026-03-22 10:48:54.765,0.000198,,,0,0,997,81,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1947,418,,tgasistant_claude
gen-1774176517-C8ZhzQAVYyloSflTyZ8f,2026-03-22 10:48:37.179,0.001537,,-0.000483,0,0,3830,2510,938,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17145,6098,,tgasistant_claude
gen-1774176512-YopMxlwvAWf1hFcgUIfD,2026-03-22 10:48:32.474,0.000362,,,0,0,2014,101,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4083,2074,,tgasistant_claude
gen-1774176480-j9wUTLLZlD5VsVsUXKfx,2026-03-22 10:48:00.103,0.003218,,-0.000483,0,0,5183,5330,1624,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,30880,14844,,tgasistant_claude
gen-1774176476-xaARwG4kprjea5lZhfmt,2026-03-22 10:47:56.664,0.000327,,,0,0,1550,159,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3117,596,,tgasistant_claude
gen-1774176452-wSbkTmoU12BBtd6WnM50,2026-03-22 10:47:32.215,0.002522,,-0.000483,0,0,4615,4167,815,3226,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23378,6259,,tgasistant_claude
gen-1774176449-6oZ9SMOZOKvl5w5bKTDX,2026-03-22 10:47:29.157,0.000255,,,0,0,1200,126,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2615,657,,tgasistant_claude
gen-1774176424-xtY5ulJwxawxswTFwMOH,2026-03-22 10:47:04.036,0.002125,,-0.000483,0,0,4748,3318,1344,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24172,9965,,tgasistant_claude
gen-1774176420-akxm12OaAOUbka0VmjUx,2026-03-22 10:47:00.741,0.001006,,,0,0,6240,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2981,540,,tgasistant_claude
gen-1774176396-oKkg81iM81CcCcLGjJyQ,2026-03-22 10:46:36.033,0.002655,,-0.000483,0,0,5104,4236,1508,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23380,11759,,tgasistant_claude
gen-1774176372-aSRomF3lPvN78n4SPKsj,2026-03-22 10:46:12.365,0.002928,,-0.000022,0,0,4494,4103,1258,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,26362,9440,,tgasistant_claude
gen-1774176371-WKfSMQ2w87iroRQjZpMc,2026-03-22 10:46:11.855,0.002676,,-0.000022,0,0,4455,3615,1027,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23080,10640,,tgasistant_claude
gen-1774176348-1JFWzwLT7CcRKFU6UYs3,2026-03-22 10:45:48.889,0.002211,,-0.000483,0,0,4681,3517,1392,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22372,12423,,tgasistant_claude
gen-1774176348-wrwC3XQZayAeMeuLWkl9,2026-03-22 10:45:48.885,0.002144,,-0.000022,0,0,4188,2659,1137,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22290,15104,,tgasistant_claude
gen-1774176346-KixOZpNY8a2RCFV1JCHU,2026-03-22 10:45:46.523,0.00016,,,0,0,745,82,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1977,414,,tgasistant_claude
gen-1774176334-E3ZGcSYXIrcKdt44aJkK,2026-03-22 10:45:34.597,0.001635,,-0.000022,0,0,3806,1792,756,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11486,5896,,tgasistant_claude
gen-1774176331-IDOkL8zO4KChcLHPVy6Q,2026-03-22 10:45:31.338,0.000444,,,0,0,2364,149,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2958,479,,tgasistant_claude
gen-1774176302-n3GpW2ZuRFDcnu6JJrX6,2026-03-22 10:45:02.024,0.001675,,-0.00051,0,0,4044,2754,938,3403,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17596,7224,,tgasistant_claude
gen-1774176302-4VneSwhD4O7llXKFgYmU,2026-03-22 10:45:02.022,0.003131,,-0.000483,0,0,4682,5357,953,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,28272,7713,,tgasistant_claude
gen-1774176298-F4tZutPOVpoUFKLowJs2,2026-03-22 10:44:58.237,0.000411,,,0,0,2050,174,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3317,489,,tgasistant_claude
gen-1774176265-oh0MQRVhM2jVszhtjxaj,2026-03-22 10:44:25.304,0.002258,,-0.000022,0,0,3994,2963,1632,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18207,12499,,tgasistant_claude
gen-1774176265-kLEsQ0dmbuas9RfjZCvT,2026-03-22 10:44:25.301,0.002803,,-0.000022,0,0,4645,3794,1352,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,32173,19526,,tgasistant_claude
gen-1774176263-x7mLeWCtL9m1ZqWGGE5w,2026-03-22 10:44:23.004,0.000221,,,0,0,1055,106,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1948,391,,tgasistant_claude
gen-1774176239-jWbOxdMmYFTugvD6jPjf,2026-03-22 10:43:59.635,0.001965,,-0.000483,0,0,4088,3262,1609,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22552,15081,,tgasistant_claude
gen-1774176236-xXLmdgarRR1g2Ec64dYF,2026-03-22 10:43:56.622,0.000246,,,0,0,1202,110,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2698,469,,tgasistant_claude
gen-1774176215-azWldLU1o8m8XCfP8Ns7,2026-03-22 10:43:35.885,0.001708,,-0.000483,0,0,4240,2689,1546,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19944,14338,,tgasistant_claude
gen-1774176215-RVPIIkcVp6Q6nMxvzxSP,2026-03-22 10:43:35.880,0.000589,,-0.000483,0,0,3710,663,471,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4794,3868,,tgasistant_claude
gen-1774176211-vmiL86cbRlLMbw2Es7zO,2026-03-22 10:43:31.924,0.000968,,,0,0,5899,139,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3633,595,,tgasistant_claude
gen-1774176184-ztzfSljE0qDTOdSopR6J,2026-03-22 10:43:04.118,0.002126,,-0.000022,0,0,3935,2724,1816,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23134,17343,,tgasistant_claude
gen-1774176184-r1erWkGZchR3Ejo1WIRO,2026-03-22 10:43:04.117,0.001317,,-0.000508,0,0,3722,2164,1216,3393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19330,10780,,tgasistant_claude
gen-1774176183-eCoyC0ggzUnLoPpMwOKe,2026-03-22 10:43:03.950,0.002718,,-0.000022,0,0,4267,3775,726,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,26725,6573,,tgasistant_claude
gen-1774176163-E8G5A4xmo4JZfU6GznUO,2026-03-22 10:42:43.806,0.001852,,-0.000508,0,0,4592,2886,1117,3393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19159,9183,,tgasistant_claude
gen-1774176159-1JAPzGFZR9U2pc89FmkM,2026-03-22 10:42:39.317,0.002269,,-0.000508,0,0,4780,3645,1671,3393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24896,13729,,tgasistant_claude
gen-1774176158-h3S9Kgx6Jfjqj506tFs2,2026-03-22 10:42:38.443,0.000291,,,0,0,230,64,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1577,1323,,tgassistant_gemini
gen-1774176151-zubNWxgW4lZZQf1JOvTH,2026-03-22 10:42:31.184,0.000234,,,0,0,230,40,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1589,1392,,tgassistant_gemini
gen-1774176145-BNYSobzNEaq3thqB4mFK,2026-03-22 10:42:25.816,0.000327,,,0,0,230,79,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1629,1265,,tgassistant_gemini
gen-1774176138-86zT9q7yEEFI54PgmOwb,2026-03-22 10:42:18.894,0.00237,,-0.000022,0,0,4866,2839,1240,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19743,11261,,tgasistant_claude
gen-1774176136-Fb8Zl1VxbOP3zwj9bSzK,2026-03-22 10:42:16.458,0.002669,,-0.000022,0,0,5306,3261,1108,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,26690,14632,,tgasistant_claude
gen-1774176114-pTRDM66PmCI1FYFoao7s,2026-03-22 10:41:54.599,0.0021,,-0.000508,0,0,5251,3118,1204,3393,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20961,9649,,tgasistant_claude
gen-1774176114-oxx7t6jPLPM45rjjvkMt,2026-03-22 10:41:54.537,0.002679,,-0.000022,0,0,4784,3489,984,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23618,8619,,tgasistant_claude
gen-1774176110-cgJo9kaI1dgHesIZdViH,2026-03-22 10:41:50.310,0.000654,,,0,0,3722,161,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3938,663,,tgasistant_claude
gen-1774176084-LE6OfE9K2Eg4yP1Ezire,2026-03-22 10:41:24.570,0.003417,,-0.000022,0,0,4716,4993,1276,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24623,8804,,tgasistant_claude
gen-1774176084-t7IfCaoU44IeYqHjUhRq,2026-03-22 10:41:24.567,0.002683,,-0.000483,0,0,5161,4271,916,3226,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20694,7116,,tgasistant_claude
gen-1774176082-GZIbW7X5rTifVAarAZK5,2026-03-22 10:41:22.366,0.000204,,,0,0,248,23,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1525,1422,,tgassistant_gemini
gen-1774176080-zunRBFrhrijDkNCIn1Dg,2026-03-22 10:41:20.320,0.000825,,,0,0,5037,117,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3857,737,,tgasistant_claude
gen-1774176075-tZhh94gsXER6m5hlZmsJ,2026-03-22 10:41:15.545,0.000206,,,0,0,248,24,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1190,1088,,tgassistant_gemini
gen-1774176070-56JYRV95CfLfR6HtI14D,2026-03-22 10:41:10.699,0.000206,,,0,0,248,24,0,0,openai/gpt-audio-mini,OpenAI,standard,false,true,,stop,stop,1348,1249,,tgassistant_gemini
gen-1774176043-NDNS0CD23naDiJQ6HMWS,2026-03-22 10:40:43.756,0.003712,,-0.000483,0,0,5149,6332,1276,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34975,12117,,tgasistant_claude
gen-1774176037-WKJ8yKkZfvziRWh3VURv,2026-03-22 10:40:37.497,0.001835,,-0.000501,0,0,4014,3068,2210,3344,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21784,18207,,tgasistant_claude
gen-1774176008-rXe0559v4YVRQZgL3Rm2,2026-03-22 10:40:08.757,0.002686,,-0.000483,0,0,5047,4321,1343,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,27410,12757,,tgasistant_claude
gen-1774176008-uXfp0cnUoPZ1vXiZgRvm,2026-03-22 10:40:08.737,0.002903,,-0.000483,0,0,4677,4903,2708,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34180,24565,,tgasistant_claude
gen-1774176005-vtl7OVRtn9R54LmyFic0,2026-03-22 10:40:05.952,0.000244,,,0,0,1172,115,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2417,445,,tgasistant_claude
gen-1774175989-AVKnrMgXeKizxSio7CIF,2026-03-22 10:39:49.647,0.001121,,-0.000499,0,0,3650,1782,938,3333,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9679,6306,,tgasistant_claude
gen-1774175989-NkyzDZWsxNE6BfQgd4DY,2026-03-22 10:39:49.646,0.002123,,-0.000022,0,0,3839,2756,1366,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15195,10216,,tgasistant_claude
gen-1774175986-O2RSu9CQLbbWe8kgQRoM,2026-03-22 10:39:46.804,0.000344,,,0,0,1891,102,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2524,448,,tgasistant_claude
gen-1774175959-8qze7qemxh2Iafu3OG32,2026-03-22 10:39:19.770,0.002026,,-0.000493,0,0,3672,3571,2642,3290,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,25986,22938,,tgasistant_claude
gen-1774175959-bKhemaTluVvVNqNae9KN,2026-03-22 10:39:19.446,0.002047,,-0.000483,0,0,4349,3323,2030,3226,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21957,16224,,tgasistant_claude
gen-1774175959-8ynUMff7tfitsvM7owJT,2026-03-22 10:39:19.444,0.001148,,-0.000482,0,0,3598,1823,737,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13632,7093,,tgasistant_claude
gen-1774175957-9hHCQvr5DFpwsvsfGdCV,2026-03-22 10:39:17.557,0.000148,,,0,0,762,57,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1487,481,,tgasistant_claude
gen-1774175947-nFCh8x8P1ROO07WzPtCj,2026-03-22 10:39:07.787,0.001288,,-0.000483,0,0,3775,2033,1010,3223,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9191,5761,,tgasistant_claude
gen-1774175945-z56Kw8lTaRPWLTejuXYK,2026-03-22 10:39:05.840,0.000223,,,0,0,1169,81,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,1646,324,,tgasistant_claude
gen-1774175926-uYppXhmutMZP5MjyBVwb,2026-03-22 10:38:46.241,0.001637,,-0.000022,0,0,4104,1678,915,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8156,5866,,tgasistant_claude
gen-1774175926-l1GB4WQutu0NxUJAdSTG,2026-03-22 10:38:46.235,0.002173,,-0.000483,0,0,4415,3548,2129,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18622,14025,,tgasistant_claude
gen-1774175923-P35D9IvQ9QSQIkcRBJCG,2026-03-22 10:38:43.673,0.000195,,,0,0,966,85,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2145,391,,tgasistant_claude
gen-1774175902-Gsmn7nwRiMFsBlj6xR79,2026-03-22 10:38:22.173,0.002032,,-0.000483,0,0,4285,3318,1571,3222,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20766,13836,,tgasistant_claude
gen-1774175898-7WL0sg9BVBElyc90RGti,2026-03-22 10:38:18.530,0.000427,,,0,0,2341,128,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3329,471,,tgasistant_claude
gen-1774175878-QdtUrXb6COwzTno9WisE,2026-03-22 10:37:58.369,0.002527,,-0.000483,0,0,4304,4300,1196,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18490,7988,,tgasistant_claude
gen-1774175878-aRkowsVnoL0jcd5HCjlP,2026-03-22 10:37:58.366,0.002029,,-0.000483,0,0,4286,3311,1788,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16034,10217,,tgasistant_claude
gen-1774175873-RsPTR1uJax5SqDxMiC8n,2026-03-22 10:37:53.174,0.000533,,,0,0,3133,106,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4844,1459,,tgasistant_claude
gen-1774175853-edi6ekDrrxvo7i98FeW3,2026-03-22 10:37:33.570,0.003095,,-0.000022,0,0,4521,4426,1362,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18404,7619,,tgasistant_claude
gen-1774175840-xPBEOEtXKpndP1VkexEy,2026-03-22 10:37:20.037,0.001601,,-0.000498,0,0,4456,2417,985,3323,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15543,10453,,tgasistant_claude
gen-1774175839-UQelSMYGzPFaCbs3VzPt,2026-03-22 10:37:19.882,0.001779,,-0.000022,0,0,4551,1783,738,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13130,9109,,tgasistant_claude
gen-1774175834-iHZOTEXMfUk0NPcrmGJp,2026-03-22 10:37:14.686,0.00031,,,0,0,1714,89,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,4906,2435,,tgasistant_claude
gen-1774175815-DFNdUQxqqnanfZMo3bb1,2026-03-22 10:36:55.505,0.002893,,-0.000022,0,0,4869,3883,1331,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18282,8266,,tgasistant_claude
gen-1774175812-MurGu0MzV4OVB99XZHre,2026-03-22 10:36:52.815,0.000239,,,0,0,1230,91,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2448,352,,tgasistant_claude
gen-1774175792-VNbuEAdaI1Ir1vVz1LXo,2026-03-22 10:36:32.829,0.002531,,-0.000022,0,0,4100,3468,1148,147,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18904,7896,,tgasistant_claude
gen-1774175786-auXpwcXEIkF1RjHbsglg,2026-03-22 10:36:26.635,0.000264,,,0,0,1444,80,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,5835,2000,,tgasistant_claude
gen-1774175764-9VUKE07RSEkle9gju4NO,2026-03-22 10:36:04.342,0.002334,,-0.000482,0,0,4429,3863,1401,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21426,11450,,tgasistant_claude
gen-1774175760-yuGJbcUEIl35EdL5VxHz,2026-03-22 10:36:00.447,0.000783,,,0,0,4624,150,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3590,511,,tgasistant_claude
gen-1774175749-QR6pXW8VFNPDVLEvVr3c,2026-03-22 10:35:49.125,0.001297,,-0.000504,0,0,4247,1905,1143,3364,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10617,7586,,tgasistant_claude
gen-1774175736-3iSa1HbbAGDrevxPenPF,2026-03-22 10:35:36.590,0.002005,,-0.000022,0,0,4581,2222,1157,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12249,8347,,tgasistant_claude
gen-1774175707-Qs98mLGBkBJLvNaqSxuf,2026-03-22 10:35:07.186,0.004155,,-0.000022,0,0,4751,6455,3556,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,39965,27664,,tgasistant_claude
gen-1774175706-bD1RBRneb9m2gdOBtZ9J,2026-03-22 10:35:06.724,0.003471,,-0.000022,0,0,4740,5092,948,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,28493,9349,,tgasistant_claude
gen-1774175703-x4eJvEMXIS2VFKKTgbf2,2026-03-22 10:35:03.037,0.001031,,,0,0,6331,136,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3112,939,,tgasistant_claude
gen-1774175663-GblwjhrJb6VLEgQdaKVt,2026-03-22 10:34:23.491,0.004276,,-0.000502,0,0,4744,7661,4998,3350,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,38293,29249,,tgasistant_claude
gen-1774175640-b0H2KNIhcTIAfFo61vg3,2026-03-22 10:33:59.898,0.003121,,-0.000483,0,0,4793,5293,1604,3226,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,34534,13215,,tgasistant_claude
gen-1774175632-Ys08dTIqVPv15LnMPPK2,2026-03-22 10:33:52.205,0.002993,,-0.000502,0,0,4861,5047,1830,3350,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,29928,15599,,tgasistant_claude
gen-1774175620-yydDXZKVmkqnXVmQXtTn,2026-03-22 10:33:40.642,0.002246,,-0.000022,0,0,4329,2806,1188,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17238,7702,,tgasistant_claude
gen-1774175620-4uAfDVgxPbqV5bNAiTYl,2026-03-22 10:33:40.486,0.001457,,-0.000502,0,0,4459,2137,941,3350,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10772,6465,,tgasistant_claude
gen-1774175620-HYaC8VwmCIZuvthw3QbR,2026-03-22 10:33:40.339,0.001485,,-0.000022,0,0,3739,1519,977,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8950,7102,,tgasistant_claude
gen-1774175616-Nrk0S4zVf3zD0Os4R3iR,2026-03-22 10:33:36.835,0.000229,,,0,0,1045,121,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3123,343,,tgasistant_claude
gen-1774175596-Y7gdnhMzJvkoUJgopqjU,2026-03-22 10:33:16.369,0.001897,,-0.000484,0,0,4416,2997,983,3228,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,19703,10233,,tgasistant_claude
gen-1774175592-8UyDtY4P8V8JUr6wysek,2026-03-22 10:33:12.815,0.000505,,,0,0,2889,121,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3264,567,,tgasistant_claude
gen-1774175568-PyfzKr4FdX6H3kRdCru2,2026-03-22 10:32:48.066,0.002241,,-0.0005,0,0,4598,3645,990,3336,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,20479,8181,,tgasistant_claude
gen-1774175567-EnlcmhQbwrGtLT9pMLh1,2026-03-22 10:32:47.637,0.002605,,-0.000483,0,0,4726,4287,1116,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23757,9031,,tgasistant_claude
gen-1774175564-1nbfOul9shpsIDHOTeCW,2026-03-22 10:32:44.586,0.000298,,,0,0,1579,103,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2229,621,,tgasistant_claude
gen-1774175540-tdS0KerwMT41WjuX6c4Z,2026-03-22 10:32:19.848,0.002615,,-0.000022,0,0,4997,3276,604,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,22863,9145,,tgasistant_claude
gen-1774175535-tMmhRIK6mJqUyT94zmmQ,2026-03-22 10:32:15.205,0.000881,,-0.000022,0,0,3427,437,407,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3555,3385,,tgasistant_claude
gen-1774175530-YpFfnWAqYVulDi92ILj9,2026-03-22 10:32:10.734,0.000908,,,0,0,5445,153,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3470,716,,tgasistant_claude
gen-1774175504-mq7TADxPtOKAwvVM0XZS,2026-03-22 10:31:43.844,0.003008,,-0.000022,0,0,4429,4289,1409,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,24443,11428,,tgasistant_claude
gen-1774175484-Rd1xkE0TM5ekhBvHCYvs,2026-03-22 10:31:24.011,0.002228,,-0.000483,0,0,4709,3540,1275,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17493,8659,,tgasistant_claude
gen-1774175482-dl0rMuJstpjUw3IEiwmR,2026-03-22 10:31:22.146,0.002889,,-0.000022,0,0,4699,3944,1659,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,27607,13278,,tgasistant_claude
gen-1774175463-2hXF53ccGuZsbdsZxbwL,2026-03-22 10:31:03.160,0.00194,,-0.000498,0,0,4674,3009,1005,3326,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18994,8538,,tgasistant_claude
gen-1774175439-Izar9I74Cgp7xAWrdFui,2026-03-22 10:30:39.683,0.002684,,-0.000022,0,0,4653,3552,1509,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,21701,10870,,tgasistant_claude
gen-1774175439-zo6ppZhNCkPWIogbQnHT,2026-03-22 10:30:39.389,0.00378,,-0.000022,0,0,4687,5730,2986,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,41761,26809,,tgasistant_claude
gen-1774175436-suDwjNjduelfAqcwN064,2026-03-22 10:30:36.552,0.000429,,,0,0,2503,90,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2084,652,,tgasistant_claude
gen-1774175407-sWyBPvV1BbWxuzhggm5B,2026-03-22 10:30:07.196,0.001938,,-0.000476,0,0,4041,3215,2600,3179,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,27583,24696,,tgasistant_claude
gen-1774175407-pbBeE83yfhMnuwpAqjPN,2026-03-22 10:30:07.186,0.001184,,-0.000022,0,0,3696,935,575,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9319,7899,,tgasistant_claude
gen-1774175406-UoRelRFMgU57hxxJs01V,2026-03-22 10:30:06.677,0.001923,,-0.000484,0,0,3869,3269,2145,3231,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,23574,18825,,tgasistant_claude
gen-1774175406-YD5OrT82fdhXL13rFYUd,2026-03-22 10:30:06.676,0.000744,,-0.000482,0,0,3874,905,632,3216,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7600,6705,,tgasistant_claude
gen-1774175406-5StWZNwcXJsOWYxmYJpG,2026-03-22 10:30:06.521,0.001342,,-0.000483,0,0,4347,1914,1266,3224,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,16477,14054,,tgasistant_claude
gen-1774175402-MDH5QOyL6uG7RqgbnFW0,2026-03-22 10:30:02.629,0.00025,,,0,0,1149,131,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,3619,752,,tgasistant_claude
gen-1774175385-25ltbpFuagNy36U2FhnU,2026-03-22 10:29:45.879,0.002361,,-0.000022,0,0,3818,3241,1344,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,15746,8920,,tgasistant_claude
gen-1774175383-eGGjLWhA20NgQwMXZpav,2026-03-22 10:29:43.427,0.000367,,,0,0,2000,113,0,0,openai/gpt-4o-mini,OpenAI,standard,false,true,,stop,stop,2159,442,,tgasistant_claude
